,season,episode,episode_name,speaker,dialogue
429,1,2,The Big Bran Hypothesis,LEONARD,o-o-o-oh
430,1,2,The Big Bran Hypothesis,SHELDON,time lean time clean
431,1,2,The Big Bran Hypothesis,LEONARD,oh hell
432,1,2,The Big Bran Hypothesis,SHELDON,morning
433,1,2,The Big Bran Hypothesis,LEONARD,morning
434,1,2,The Big Bran Hypothesis,SHELDON,say slept splendidly grant long deeply well
435,1,2,The Big Bran Hypothesis,LEONARD,i’m surprise well know folk cure insomnia break neighbour’s apartment clean
436,1,2,The Big Bran Hypothesis,SHELDON,sarcasm
437,1,2,The Big Bran Hypothesis,LEONARD,think
438,1,2,The Big Bran Hypothesis,SHELDON,grant method may somewhat unorthodox think end result measurable enhancement penny’s quality life
439,1,2,The Big Bran Hypothesis,LEONARD,know you’ve convince maybe tonight sneak shampoo carpet
440,1,2,The Big Bran Hypothesis,SHELDON,don’t think cross line
441,1,2,The Big Bran Hypothesis,LEONARD,yes god’s sake sheldon hold sarcasm sign every time open mouth
442,1,2,The Big Bran Hypothesis,SHELDON,sarcasm sign
443,1,2,The Big Bran Hypothesis,LEONARD,sarcasm sign
444,1,2,The Big Bran Hypothesis,SHELDON,want cereal i’m feel good today i’m go choose low fibre end shelf hello honey puff
445,1,2,The Big Bran Hypothesis,LEONARD,penny’s
446,1,2,The Big Bran Hypothesis,LEONARD,know
447,1,2,The Big Bran Hypothesis,SHELDON,may leave suggest organisational schematic bedroom closet
448,1,2,The Big Bran Hypothesis,LEONARD,god go bad
449,1,2,The Big Bran Hypothesis,SHELDON,goodbye honey puff hello big bran
450,1,2,The Big Bran Hypothesis,LEONARD,yes clean
451,1,2,The Big Bran Hypothesis,SHELDON,really organise you’re actually dirty per se
452,1,2,The Big Bran Hypothesis,PENNY,give back key
453,1,2,The Big Bran Hypothesis,LEONARD,i’m sorry
454,1,2,The Big Bran Hypothesis,PENNY,understand creepy
455,1,2,The Big Bran Hypothesis,LEONARD,oh yes discuss length last night
456,1,2,The Big Bran Hypothesis,PENNY,apartment sleep
457,1,2,The Big Bran Hypothesis,SHELDON,snore that’s probably sinus infection could sleep apnoea might want see otolaryngologist it’s throat doctor
458,1,2,The Big Bran Hypothesis,PENNY,kind doctor remove shoe ass
459,1,2,The Big Bran Hypothesis,SHELDON,depend depth that’s either proctologist general surgeon oh
460,1,2,The Big Bran Hypothesis,PENNY,god
461,1,2,The Big Bran Hypothesis,LEONARD,okay look penny think you’re feel perfectly valid maybe little bit later today you’re feel little bit less lack well word violate maybe could talk
462,1,2,The Big Bran Hypothesis,PENNY,stay away
463,1,2,The Big Bran Hypothesis,LEONARD,sure that’s another way go
464,1,2,The Big Bran Hypothesis,SHELDON,penny penny clarify discussion leave objection solely presence apartment sleep also object imposition new organisational paradigm well little non-responsive
465,1,2,The Big Bran Hypothesis,LEONARD,go march right apologise what’s funny
466,1,2,The Big Bran Hypothesis,SHELDON,wasn’t sarcasm
468,1,2,The Big Bran Hypothesis,SHELDON,wooh boy place morning master two phd’s
469,1,2,The Big Bran Hypothesis,SHELDON,truly sorry happen last night take full responsibility hope won’t colour opinion leonard wonderful guy also hear gentle thorough lover could
470,1,2,The Big Bran Hypothesis,PENNY,hey raj hey listen don’t know heard happen last night leonard sheldon i’m really upset mean let place clean mean even believe weird
471,1,2,The Big Bran Hypothesis,PENNY,know come someone come house night shoot okay don’t shoot wound mean alright sister shot husband accident drunk say
472,1,2,The Big Bran Hypothesis,PENNY,it’s obvious meant well i’m i’m really rough time like say broke boyfriend it’s freaking
473,1,2,The Big Bran Hypothesis,PENNY,mean men i’ve know life happen jerk doesn’t mean assume leonard sheldon right
474,1,2,The Big Bran Hypothesis,PENNY,that’s exactly think thank listen you’re doll
475,1,2,The Big Bran Hypothesis,LEONARD,it’s fine win
476,1,2,The Big Bran Hypothesis,HOWARD,what’s problem
477,1,2,The Big Bran Hypothesis,SHELDON,imaginary girlfriend break
479,1,2,The Big Bran Hypothesis,HOWARD,really rajesh koothrapali speak penny
480,1,2,The Big Bran Hypothesis,RAJ,actually less chatter chattee
481,1,2,The Big Bran Hypothesis,LEONARD,say still mad
482,1,2,The Big Bran Hypothesis,RAJ,well upset first probably sister shot somebody something and… hug
483,1,2,The Big Bran Hypothesis,HOWARD,hug hug perfume smell
484,1,2,The Big Bran Hypothesis,RAJ,intoxicate isn’t
485,1,2,The Big Bran Hypothesis,PENNY,hi
486,1,2,The Big Bran Hypothesis,LEONARD,oh
487,1,2,The Big Bran Hypothesis,PENNY,what’s go
488,1,2,The Big Bran Hypothesis,LEONARD,um here’s thing penny oppenheimer come regret contribution first atomic bomb regret participation least error judgement hallmark great human experiment willingness recognise one’s mistake mistake madame curie’s discovery radium turn great scientific potential even though would later die slow painful death radiation poison another example field ebola research…
489,1,2,The Big Bran Hypothesis,PENNY,leonard
490,1,2,The Big Bran Hypothesis,LEONARD,yeah
491,1,2,The Big Bran Hypothesis,LEONARD,six two inch dowel
492,1,2,The Big Bran Hypothesis,SHELDON,check
493,1,2,The Big Bran Hypothesis,LEONARD,one package phillips head screw
494,1,2,The Big Bran Hypothesis,SHELDON,check
495,1,2,The Big Bran Hypothesis,PENNY,guy seriously grow farm okay rebuilt tractor engine like twelve think put together cheap swedish medium centre
496,1,2,The Big Bran Hypothesis,LEONARD,please insist it’s least consider
497,1,2,The Big Bran Hypothesis,SHELDON,consider great place look
498,1,2,The Big Bran Hypothesis,RAJ,oh boy afraid
500,1,2,The Big Bran Hypothesis,HOWARD,instruction pictographic representation least imaginative way assemble component right sweden space program
501,1,2,The Big Bran Hypothesis,PENNY,well uh look pretty good store
502,1,2,The Big Bran Hypothesis,LEONARD,inefficient design example penny flat screen tv mean space behind wasted
503,1,2,The Big Bran Hypothesis,SHELDON,could put stereo back
504,1,2,The Big Bran Hypothesis,LEONARD,control
505,1,2,The Big Bran Hypothesis,SHELDON,run infra-red repeater photocell emitter easy peasy
506,1,2,The Big Bran Hypothesis,PENNY,hey guy get
507,1,2,The Big Bran Hypothesis,SHELDON,hang penny fan
508,1,2,The Big Bran Hypothesis,LEONARD,also inefficient might loud
509,1,2,The Big Bran Hypothesis,HOWARD,liquid coolant maybe little aquarium pump run quarter inch pvc…
510,1,2,The Big Bran Hypothesis,PENNY,guy actually really simple
511,1,2,The Big Bran Hypothesis,HOWARD,hold honey men work pvc come maybe little corrugated sheet metal radiator
512,1,2,The Big Bran Hypothesis,LEONARD,oh really show put drip tray sluice overflow reservoir
513,1,2,The Big Bran Hypothesis,SHELDON,water involve we’re go ground crap thing
514,1,2,The Big Bran Hypothesis,PENNY,guy it’s hot think i’ll take clothes
515,1,2,The Big Bran Hypothesis,LEONARD,oh i’ve get replace panel crossbar aircraft grade aluminium
516,1,2,The Big Bran Hypothesis,SHELDON,right entire thing’s one big heat sink
517,1,2,The Big Bran Hypothesis,HOWARD,perfect leonard don’t sheldon go junk yard pick six square metre scrap aluminium raj run lab get oxy-acetaline torch
518,1,2,The Big Bran Hypothesis,LEONARD,meet back hour
519,1,2,The Big Bran Hypothesis,HOWARD,do
520,1,2,The Big Bran Hypothesis,LEONARD,get
521,1,2,The Big Bran Hypothesis,PENNY,okay place look pretty good
522,1,3,The Fuzzy Boots Corollary,HOWARD,alright foot and… gentleman gate elzebub
523,1,3,The Fuzzy Boots Corollary,SHELDON,good lord
524,1,3,The Fuzzy Boots Corollary,RAJ,oooh
525,1,3,The Fuzzy Boots Corollary,LEONARD,don’t panic last hour
526,1,3,The Fuzzy Boots Corollary,HOWARD,stay frosty there’s horde arm goblin side gate guarding sword azeroth
527,1,3,The Fuzzy Boots Corollary,LEONARD,warrior unsheathe weapon magic wielders raise wand
528,1,3,The Fuzzy Boots Corollary,SHELDON,lock load
529,1,3,The Fuzzy Boots Corollary,HOWARD,raj blow gate
530,1,3,The Fuzzy Boots Corollary,RAJ,blow gate control shift oh god many goblin
531,1,3,The Fuzzy Boots Corollary,HOWARD,don’t stand slash move slash move
532,1,3,The Fuzzy Boots Corollary,LEONARD,stay formation
533,1,3,The Fuzzy Boots Corollary,HOWARD,leonard you’ve get one tail
534,1,3,The Fuzzy Boots Corollary,LEONARD,that’s alright tail’s prehensile i’ll swat
535,1,3,The Fuzzy Boots Corollary,RAJ,i’ve get leonard tonight spice meat goblin blood
536,1,3,The Fuzzy Boots Corollary,LEONARD,raj it’s trap they’re flank
537,1,3,The Fuzzy Boots Corollary,RAJ,oooh he’s get
538,1,3,The Fuzzy Boots Corollary,HOWARD,sheldon he’s get raj use sleath spell sheldon sheldon
539,1,3,The Fuzzy Boots Corollary,SHELDON,i’ve get sword azeroth
540,1,3,The Fuzzy Boots Corollary,LEONARD,forget sword sheldon help raj
541,1,3,The Fuzzy Boots Corollary,SHELDON,sheldon swordmaster
542,1,3,The Fuzzy Boots Corollary,HOWARD,leonard look
543,1,3,The Fuzzy Boots Corollary,LEONARD,dammit man we’re die
544,1,3,The Fuzzy Boots Corollary,SHELDON,goodbye peasant
545,1,3,The Fuzzy Boots Corollary,LEONARD,bastard teleport
546,1,3,The Fuzzy Boots Corollary,RAJ,he’s selling sword azeroth ebay
547,1,3,The Fuzzy Boots Corollary,LEONARD,betray money
548,1,3,The Fuzzy Boots Corollary,SHELDON,i’m rogue knight elf don’t people read character description wait wait wait somebody click “buy now.”
549,1,3,The Fuzzy Boots Corollary,HOWARD,swordmaster
550,1,3,The Fuzzy Boots Corollary,SHELDON,wooh i’m sweaty anybody want log second life go swim build virtual pool
551,1,3,The Fuzzy Boots Corollary,LEONARD,can’t look avatar right
552,1,3,The Fuzzy Boots Corollary,HOWARD,sound like neighbour’s home
553,1,3,The Fuzzy Boots Corollary,LEONARD,excuse
554,1,3,The Fuzzy Boots Corollary,SHELDON,don’t forget mail take accidentally purpose you’d excuse talk
555,1,3,The Fuzzy Boots Corollary,LEONARD,oh right right right right right
556,1,3,The Fuzzy Boots Corollary,HOWARD,steal snail mail old school like
557,1,3,The Fuzzy Boots Corollary,PENNY,um hi leonard doug doug neighbour leonard
558,1,3,The Fuzzy Boots Corollary,OTHERS,what’s bro
559,1,3,The Fuzzy Boots Corollary,LEONARD,much bro
560,1,3,The Fuzzy Boots Corollary,PENNY,everything okay
561,1,3,The Fuzzy Boots Corollary,LEONARD,uh yeah uh get mail
562,1,3,The Fuzzy Boots Corollary,PENNY,thank i’ve get talk mailman
563,1,3,The Fuzzy Boots Corollary,LEONARD,oh that’s probably good idea civil servant document propensity know snap
564,1,3,The Fuzzy Boots Corollary,PENNY,okay well thank
565,1,3,The Fuzzy Boots Corollary,LEONARD,problem bye oh bye bro
566,1,3,The Fuzzy Boots Corollary,SHELDON,penny thought
567,1,3,The Fuzzy Boots Corollary,RAJ,what’s matter
568,1,3,The Fuzzy Boots Corollary,LEONARD,i’m fine penny’s fine guy she’s kiss really fine and…
569,1,3,The Fuzzy Boots Corollary,HOWARD,kiss kind kiss cheek lips chaste french
570,1,3,The Fuzzy Boots Corollary,LEONARD,wrong
571,1,3,The Fuzzy Boots Corollary,HOWARD,i’m romantic
572,1,3,The Fuzzy Boots Corollary,SHELDON,please don’t tell hopeless infatuation devolve pointless jealousy
573,1,3,The Fuzzy Boots Corollary,LEONARD,i’m jealous i’m little concerned didn’t like look guy
574,1,3,The Fuzzy Boots Corollary,HOWARD,look well
575,1,3,The Fuzzy Boots Corollary,LEONARD,yeah kinda dreamy
576,1,3,The Fuzzy Boots Corollary,SHELDON,well least retrieve black box twist smouldering wreckage fantasy date analyse data don’t crash geek mountain
577,1,3,The Fuzzy Boots Corollary,HOWARD,disagree love sprint it’s marathon relentless pursuit end fall arm hit pepper spray
578,1,3,The Fuzzy Boots Corollary,LEONARD,well i’m do penny i’m go realistic go someone speed
579,1,3,The Fuzzy Boots Corollary,RAJ,like
580,1,3,The Fuzzy Boots Corollary,LEONARD,don’t know olivia geiger
581,1,3,The Fuzzy Boots Corollary,SHELDON,dietician cafeteria limp lazy eye
582,1,3,The Fuzzy Boots Corollary,LEONARD,yeah
583,1,3,The Fuzzy Boots Corollary,SHELDON,well don’t think shot notice lesley winkle recently start shave leg give winter come one assume signal sexual availability
584,1,3,The Fuzzy Boots Corollary,HOWARD,don’t know guys work lab
586,1,3,The Fuzzy Boots Corollary,HOWARD,pitfall trust know come sexual harassment law i’m… bit self-taught expert
587,1,3,The Fuzzy Boots Corollary,LEONARD,look howard ask lesley winkle would dinner i’m go walk lab ask strip naked dance
588,1,3,The Fuzzy Boots Corollary,HOWARD,oh you’re probably okay
589,1,3,The Fuzzy Boots Corollary,LEONARD,hello lesley
590,1,3,The Fuzzy Boots Corollary,LEONARD,lesley would like propose experiment
591,1,3,The Fuzzy Boots Corollary,LEONARD,right lesley would like propose experiment
592,1,3,The Fuzzy Boots Corollary,LEONARD,pfff i’ve do two second minestrone anyway think bio-social exploration neuro-chemical overlay
593,1,3,The Fuzzy Boots Corollary,LEONARD,go characterise modification colleague/friendship paradigm addition date-like component don’t need quibble terminology
594,1,3,The Fuzzy Boots Corollary,LEONARD,generally accept pattern area would pick take restaurant would see movie probably romantic comedy feature talent hugh grant sandra bullock
595,1,3,The Fuzzy Boots Corollary,LEONARD,heartrate pheromone etc yes
596,1,3,The Fuzzy Boots Corollary,LEONARD,mean kiss
597,1,3,The Fuzzy Boots Corollary,LEONARD,define parameter kiss
598,1,3,The Fuzzy Boots Corollary,LEONARD,thank shall count three
599,1,3,The Fuzzy Boots Corollary,LEONARD,propose experiment think present finding first
600,1,3,The Fuzzy Boots Corollary,LEONARD,none
601,1,3,The Fuzzy Boots Corollary,LEONARD,ah well thank time
602,1,3,The Fuzzy Boots Corollary,LEONARD,none
603,1,3,The Fuzzy Boots Corollary,HOWARD,sheldon robot know didn’t would want tell
604,1,3,The Fuzzy Boots Corollary,SHELDON,depends learn i’m robot able handle
605,1,3,The Fuzzy Boots Corollary,HOWARD,maybe although history science-fiction side
606,1,3,The Fuzzy Boots Corollary,SHELDON,uh let ask learn i’m robot would bind asimov’s three law robotics
607,1,3,The Fuzzy Boots Corollary,RAJ,might bind right
608,1,3,The Fuzzy Boots Corollary,HOWARD,that’s true ever harm human inaction allow human come harm
609,1,3,The Fuzzy Boots Corollary,SHELDON,course
610,1,3,The Fuzzy Boots Corollary,HOWARD,ever harm allow harm except case human would endanger
611,1,3,The Fuzzy Boots Corollary,SHELDON,well
612,1,3,The Fuzzy Boots Corollary,HOWARD,smell robot
613,1,3,The Fuzzy Boots Corollary,SHELDON,internet’s half hour
614,1,3,The Fuzzy Boots Corollary,RAJ,also sheldon may robot
615,1,3,The Fuzzy Boots Corollary,HOWARD,go lesley
616,1,3,The Fuzzy Boots Corollary,LEONARD,oh tried kiss earth didn’t move mean mile go move anyway
617,1,3,The Fuzzy Boots Corollary,SHELDON,oh i’ve see look go two week mop tedious emo song call come pet store look cat don’t know take
618,1,3,The Fuzzy Boots Corollary,RAJ,could power
619,1,3,The Fuzzy Boots Corollary,HOWARD,well usual wolowitz solution happen know place plenty eligible woman leonard could pick
620,1,3,The Fuzzy Boots Corollary,LEONARD,think mr tishman’s get eye i’ve you’re treat
621,1,3,The Fuzzy Boots Corollary,SHELDON,oh good lord
622,1,3,The Fuzzy Boots Corollary,SHELDON,you’re compile mix cd double suicide oh hope scratch post
623,1,3,The Fuzzy Boots Corollary,LEONARD,know you’re think i’ve take asthma account there’s feline geneticist san diego develop cut little hypo-allergenic calico
624,1,3,The Fuzzy Boots Corollary,SHELDON,leonard listen me…
625,1,3,The Fuzzy Boots Corollary,LEONARD,i’ve think name i’m kind torn einstein newton sergeant fuzzyboots
626,1,3,The Fuzzy Boots Corollary,SHELDON,leonard really think satisfy need relationship genetically alter cat
627,1,3,The Fuzzy Boots Corollary,LEONARD,maybe it’s cute little cuddly cat
628,1,3,The Fuzzy Boots Corollary,SHELDON,oh come leonard obviously penny
629,1,3,The Fuzzy Boots Corollary,LEONARD,doesn’t matter woman’s interested woman reject
630,1,3,The Fuzzy Boots Corollary,SHELDON,okay look think much chance sexual relationship penny hubble telescope discover centre every black hole little man flashlight search circuit breaker nevertheless feel obligated point reject ask
631,1,3,The Fuzzy Boots Corollary,LEONARD,you’re right didn’t ask ask
632,1,3,The Fuzzy Boots Corollary,SHELDON,point point don’t buy cat
633,1,3,The Fuzzy Boots Corollary,LEONARD,you’re right march ask
634,1,3,The Fuzzy Boots Corollary,SHELDON,oh goody we’re get cat
635,1,3,The Fuzzy Boots Corollary,LEONARD,good afternoon penny hi hey uh… wonder plan dinner
